FID,address,new_address,confirm,suspect,district,date,lng,lat,gaode_lon,gaode_lat,gps_lon,gps_lat
190,高新社区,高新社区,3,2,新洲区,2020/2/10,114.573095,30.668474,114.576008,30.669933,114.5709293,30.67253318
326,风华园,风华园,14,0,新洲区,2020/2/12,114.532035,30.717861,114.525478,30.712177,114.5202678,30.71465827
361,清安社区,清安社区(邾城街),5,11,新洲区,2020/2/12,114.811512,30.848279,114.80794,30.845915,114.802724,30.84830328
362,凤凰台社区,新洲区邾城街凤凰台社区,4,4,新洲区,2020/2/12,114.816395,30.840428,114.8099,30.834431,114.8046888,30.83682918
366,蔡濠社区,邾城街蔡濠社区江夏花园,3,8,新洲区,2020/2/12,114.814853,30.858214,114.807741,30.852095,114.8025241,30.85447943
371,汽渡社区,汽渡路汽渡社区,1,0,新洲区,2020/2/12,114.327673,30.618289,114.574237,30.631089,114.569159,30.63370446
491,环湖社区,佳运·环湖花园,4,1,新洲区,2020/2/13,114.38811,30.480158,114.562515,30.667548,114.5574135,30.67013222
492,潘家墩社区,潘家墩社区,2,0,新洲区,2020/2/13,114.570295,30.656829,114.563757,30.650937,114.5586594,30.65353054
524,关东街长城社区,龙城华庭,15,13,新洲区,2020/2/14,114.230441,30.639937,114.81375,30.840462,114.808546,30.84286364
665,南山市场,南山村,1,0,新洲区,2020/2/14,114.136266,30.631828,114.664225,30.65203,114.6590851,30.65457129
693,商东社区,商东社区,3,3,新洲区,2020/2/14,114.57648,30.666055,114.570037,30.660284,114.5649501,30.66288197
925,天琴湾社区,天琴湾(环湖路),6,5,新洲区,2020/2/19,114.579876,30.684342,114.573432,30.678267,114.5683489,30.68086071
0,凯乐花园,凯乐花园(舒家街),8,0,武昌区,2020/2/4,114.330361,30.545961,114.323894,30.540319,114.3184256,30.54271367
31,新生里社区,新生里社区(新生路),3,2,武昌区,2020/2/8,114.322212,30.573901,114.316039,30.568062,114.3105807,30.57046179
33,逸居苑,逸居苑(徐东大街),8,6,武昌区,2020/2/8,114.349524,30.598445,114.343117,30.592822,114.337613,30.59516136
36,一生活区,第一生活区,11,6,武昌区,2020/2/8,114.558541,30.70616,114.328396,30.543169,114.32292,30.5455541
38,三生活区,何家垅休养所第三生活区,4,1,武昌区,2020/2/8,114.558541,30.70616,114.330989,30.546192,114.3255085,30.54857111
48,华美达安可酒店,华美达安可酒店,1,0,武昌区,2020/2/9,114.410682,30.465486,114.320119,30.520969,114.3146583,30.52337714
49,中北春天小区,中北春天,2,6,武昌区,2020/2/9,114.367789,30.876721,114.353962,30.566081,114.3484444,30.56841141
125,诚善里社区,诚善里,5,2,武昌区,2020/2/10,114.339643,30.598403,114.332133,30.592879,114.3266466,30.59523892
126,城南新居小区,城南新居,4,3,武昌区,2020/2/10,114.306264,30.512837,114.299488,30.507177,114.2940584,30.50962597
127,锦绣江南小区,锦绣江南(中北路),12,8,武昌区,2020/2/10,114.363236,30.570063,114.357814,30.562769,114.3522916,30.56509439
128,电力新村,杨园街电力新村社区,11,9,武昌区,2020/2/10,114.34924,30.604514,114.343112,30.597886,114.3376075,30.6002234
129,林泰华府,林泰华府,4,1,武昌区,2020/2/10,114.349905,30.602459,114.343649,30.596436,114.3381438,30.59877298
132,水岸星城社区,水岸星城,17,11,武昌区,2020/2/10,114.346622,30.580702,114.343581,30.575601,114.3380777,30.57794603
135,团结名居竹园,团结名居·竹园,5,5,武昌区,2020/2/10,114.351282,30.590434,114.344905,30.584232,114.339399,30.5865714
136,金沙豪庭小区,新安·金沙豪庭,7,0,武昌区,2020/2/10,114.356342,30.571844,114.349739,30.565721,114.3442274,30.56805869
137,新安花园,新安花园,3,0,武昌区,2020/2/10,114.355039,30.57125,114.348632,30.564967,114.343122,30.56730689
154,楚世家小区,东湖楚世家,2,1,武昌区,2020/2/10,114.245559,30.592179,114.366945,30.56395,114.361412,30.56626166
167,城市花园,城市花园,8,17,武昌区,2020/2/10,114.306119,30.543351,114.299589,30.537663,114.2941567,30.54010212
208,融侨华府社区,融侨华府,15,9,武昌区,2020/2/11,114.323329,30.575839,114.316934,30.569745,114.3114741,30.57214252
209,香榭东沙,新长江香榭东沙,1,4,武昌区,2020/2/11,114.326397,30.561504,114.319866,30.555609,114.3144027,30.55800607
211,阳光水岸,阳光水岸(友谊大道),2,3,武昌区,2020/2/11,114.324425,30.568124,114.318025,30.562325,114.3125641,30.56472315
212,武印二村,四清里社区,6,3,武昌区,2020/2/11,114.319434,30.566973,114.313541,30.561193,114.3080871,30.56359987
214,复地东湖国际一二期,复地东湖国际1期,11,0,武昌区,2020/2/11,114.356297,30.565941,114.356882,30.559118,114.3513611,30.56144616
285,金域华府,万科金域华府(友谊大道),2,0,武昌区,2020/2/12,114.358432,30.60706,114.352063,30.600756,114.346545,30.60307649
309,东原时光道,东原·时光道,3,3,武昌区,2020/2/12,114.346497,30.590525,114.339703,30.584704,114.334205,30.58705276
310,安顺花园,安顺花园,2,1,武昌区,2020/2/12,114.34387,30.559731,114.337342,30.553242,114.3318505,30.55560662
311,四美新村小区,四美新村社区,3,4,武昌区,2020/2/12,114.34906,30.606815,114.342814,30.600619,114.3373098,30.60295587
312,四美苑小区,四美苑住宅小区,10,9,武昌区,2020/2/12,114.346981,30.606637,114.340445,30.600537,114.3349445,30.60287826
314,东湖春树里小区,东湖春树里,3,4,武昌区,2020/2/12,114.369019,30.581287,114.362112,30.574917,114.3565833,30.57723144
315,万达公馆,万达环球国际中心5号行政公馆,7,0,武昌区,2020/2/12,114.316362,30.571508,114.335833,30.557381,114.3303436,30.55974701
316,小刘家湾社区,小刘家湾社区(小刘家湾),40,32,武昌区,2020/2/12,114.333945,30.549837,114.330322,30.539722,114.3248431,30.54210457
317,宝通寺社区,宝通寺社区,15,23,武昌区,2020/2/12,114.339553,30.54027,114.33286,30.534131,114.3273775,30.53651059
318,佳馨花园,佳馨花园,2,6,武昌区,2020/2/12,114.343118,30.592722,114.337234,30.586526,114.3317398,30.58887869
319,民主路社区,武昌区粮道街民主路社区,12,14,武昌区,2020/2/12,114.318004,30.550933,114.311506,30.545171,114.3060566,30.54758715
363,南街社区,中南路街涂家岭社区,3,3,武昌区,2020/2/12,114.802309,30.848272,114.329716,30.525286,114.3242394,30.52767447
406,武泰闸花园小区,武泰闸城市花园小区,26,13,武昌区,2020/2/13,114.303839,30.518517,114.297226,30.512836,114.2917987,30.51528682
414,湖北大学保集安,保集安5区,9,10,武昌区,2020/2/13,114.341858,30.580181,114.335684,30.572636,114.3301935,30.57499681
415,湖北大学琴园小区,湖大琴园小区,13,7,武昌区,2020/2/13,114.335377,30.579198,114.329009,30.573402,114.3235294,30.57577525
416,晒湖社区晒湖小区,武昌晒湖小区,7,7,武昌区,2020/2/13,114.328375,30.524936,114.321793,30.518998,114.3163298,30.5214036
417,小东门社区,粮道街小东门社区,35,15,武昌区,2020/2/13,114.322114,30.55124,114.316181,30.543795,114.3107246,30.54620305
418,何家垅社区,何家垅社区,14,22,武昌区,2020/2/13,114.334057,30.550783,114.327547,30.544753,114.3220722,30.54713919
514,天久云门,天久云门,6,2,武昌区,2020/2/14,114.319254,30.522285,114.312669,30.516651,114.3072203,30.51907435
539,华天明珠紫阳府,华天明珠紫阳府(建设中),1,0,武昌区,2020/2/14,114.303361,30.535517,114.296556,30.529882,114.291128,30.53232845
540,馨都名苑,馨都茗苑,3,6,武昌区,2020/2/14,114.303491,30.536704,114.296986,30.53101,114.2915574,30.53345542
541,水陆小区,水陆小区(复兴路),33,0,武昌区,2020/2/14,114.305731,30.535575,114.299327,30.529977,114.2938956,30.53241907
545,安顺星苑,安顺星苑,6,5,武昌区,2020/2/14,114.34618,30.561848,114.339799,30.555731,114.3343034,30.55809015
546,南国SOHO,南国SOHO,1,3,武昌区,2020/2/14,114.327409,30.514896,114.3208,30.509011,114.3153393,30.51142157
550,梅岭,梅岭,2,0,武昌区,2020/2/14,114.342685,30.560165,114.33658,30.553741,114.3310897,30.55610688
552,安顺家园号楼,安顺家园,2,0,武昌区,2020/2/14,114.343878,30.559588,114.337204,30.553621,114.3317127,30.55598575
555,紫竹苑,紫竹苑,5,3,武昌区,2020/2/14,114.310651,30.549492,114.285676,30.512103,114.2802604,30.51457036
556,紫桂苑,长江紫都紫桂苑,10,2,武昌区,2020/2/14,114.373005,30.524341,114.284366,30.510523,114.2789516,30.51299247
560,首义名居,首义名居,11,3,武昌区,2020/2/14,114.316909,30.542592,114.310421,30.53687,114.3049739,30.5392909
561,四美糖,四美塘社区,1,0,武昌区,2020/2/14,114.360961,30.532112,114.343587,30.594852,114.3380821,30.59718971
562,才华茗苑,才华茗苑,11,8,武昌区,2020/2/14,114.347539,30.602439,114.341379,30.596207,114.3358774,30.59854823
563,江尚,江尚,1,0,武昌区,2020/2/14,114.345912,30.600557,114.339607,30.594418,114.3341083,30.59676321
566,沙湖明珠小区,沙湖明珠,17,13,武昌区,2020/2/14,114.328035,30.562251,114.321607,30.556336,114.3161409,30.55872952
567,武车四村小区,武车四村小区,14,18,武昌区,2020/2/14,114.326274,30.581729,114.319763,30.575919,114.3142981,30.57830894
568,歌笛湖社区,歌笛湖社区,27,3,武昌区,2020/2/14,114.306728,30.538849,114.30013,30.53319,114.2946974,30.53562973
569,锦江国际城,锦江国际城,3,3,武昌区,2020/2/14,114.31436,30.568221,114.307866,30.562634,114.3024204,30.56505055
604,水运宿舍,水运宿舍,2,2,武昌区,2020/2/14,114.339782,30.597373,114.316011,30.574431,114.3105522,30.57682852
647,南苑社区,南苑村,22,3,武昌区,2020/2/14,114.211503,30.550571,114.345324,30.538751,114.3398213,30.54110585
702,丽岛2046,丽岛·2046,3,3,武昌区,2020/2/15,114.337322,30.524575,114.33075,30.518646,114.3252723,30.5210346
715,怡景苑D栋,怡景苑(临江大道),1,0,武昌区,2020/2/15,114.358097,30.623505,114.350826,30.615123,114.3453085,30.61743984
716,怡景苑小区,怡景苑(临江大道),11,16,武昌区,2020/2/15,114.357158,30.621354,114.350826,30.615123,114.3453085,30.61743984
717,安胜花园,安胜花园,11,8,武昌区,2020/2/15,114.356293,30.618968,114.350312,30.61301,114.3447954,30.61532858
727,鹏程帝景园,鹏程·帝景园(和平大道),6,1,武昌区,2020/2/15,114.337076,30.591779,114.330563,30.585797,114.3250797,30.58816264
728,涂家沟社区,涂家沟,54,28,武昌区,2020/2/15,114.310444,30.523666,114.305515,30.516645,114.3000767,30.51908104
729,松涛苑,松涛苑(瑞安街),9,5,武昌区,2020/2/15,114.329523,30.517293,114.322906,30.511381,114.3174417,30.51378685
730,宁静苑,宁静苑(平安路),1,3,武昌区,2020/2/15,114.326238,30.520432,114.319865,30.514526,114.3144053,30.51693664
731,康乐苑,康乐苑(恒安路),7,4,武昌区,2020/2/15,114.321995,30.520002,114.315475,30.51426,114.3100222,30.51667894
732,江南庭院,江南庭园(丁字桥南路),2,0,武昌区,2020/2/15,114.333508,30.516917,114.326946,30.510959,114.3214751,30.51335726
733,金秋别墅,金秋千秋别墅花园,1,0,武昌区,2020/2/15,114.324257,30.520291,114.317658,30.514434,114.3122018,30.51684882
736,名邸公馆,名邸公馆,4,7,武昌区,2020/2/15,114.328121,30.584485,114.32166,30.579351,114.3161918,30.58173607
777,街道口社区,珞南街街道口社区,20,3,武昌区,2020/2/16,114.35389,30.535163,114.347475,30.528841,114.3419699,30.53119528
793,尚隆苑社区地球村,尚隆地球村,15,6,武昌区,2020/2/16,114.320314,30.564759,114.313705,30.559047,114.3082511,30.56145433
796,拜赞庭小区,拜赞庭,3,0,武昌区,2020/2/16,114.333859,30.552777,114.327425,30.546828,114.3219503,30.54921371
842,水域天际社区,水域天际,28,19,武昌区,2020/2/17,114.329502,30.508259,114.322875,30.502393,114.3174115,30.50480162
859,团结村,团结新村,3,6,武昌区,2020/2/17,114.390522,30.234352,114.347179,30.580601,114.3416698,30.5829377
861,梨园医院家属区,梨园医院小区,10,0,武昌区,2020/2/18,114.385021,30.58859,114.377052,30.57982,114.3715091,30.58211393
862,东湖天下小区,东湖天下,4,0,武昌区,2020/2/18,114.378894,30.582651,114.372468,30.576287,114.3669288,30.57858724
874,君临天下,君临天下(徐东大街),2,1,武昌区,2020/2/18,114.347468,30.599022,114.341056,30.592863,114.3355552,30.59520613
875,徐东小区,徐东小区,10,12,武昌区,2020/2/18,114.351708,30.599524,114.345492,30.593212,114.3399843,30.5955469
903,西城壕社区,西城壕社区,19,12,武昌区,2020/2/19,114.310166,30.559551,114.303462,30.554135,114.2980232,30.55656213
927,和盛世家,和盛世家(梨园侧路),17,5,武昌区,2020/2/20,114.156232,30.615733,114.369439,30.580297,114.3639021,30.58259942
939,四美塘社区,四美塘社区,14,14,武昌区,2020/2/20,114.350234,30.601006,114.343587,30.594852,114.3380821,30.59718971
940,八铺街社区,八铺街社区,41,11,武昌区,2020/2/20,114.302692,30.529914,114.296162,30.524398,114.2907349,30.52684683
985,莲溪寺社区,莲溪寺社区佑泉苑小区,33,24,武昌区,2020/2/21,114.334092,30.528218,114.327212,30.522902,114.3217397,30.52529602
986,融侨城,融侨城(铁机路),18,9,武昌区,2020/2/21,114.352745,30.61343,114.345696,30.607635,114.3401867,30.60996386
1031,惠誉花园小区,惠誉花园(_安路),13,14,武昌区,2020/2/22,114.33945,30.592497,114.332927,30.586452,114.3274398,30.58881288
1032,锦绣中北小区,锦绣中北,22,25,武昌区,2020/2/22,114.361407,30.571779,114.354954,30.565459,114.3494351,30.567788
1033,德成香奈长江国际小区,德成香奈·长江国际,10,4,武昌区,2020/2/22,114.34438,30.596343,114.337919,30.589995,114.3324234,30.59234508
1035,虹顶家园小区,虹顶家园(恒安路),4,10,武昌区,2020/2/22,114.318718,30.507985,114.312053,30.50235,114.3066065,30.50477883
1038,晒湖社区雄楚春天小区,雄楚春天,6,2,武昌区,2020/2/22,114.331616,30.523954,114.325006,30.517979,114.3195377,30.52037879
1085,洪珞社区,洪珞社区,38,11,武昌区,2020/2/23,114.350805,30.533597,114.344309,30.527125,114.3388088,30.5294855
1120,阳光城社区,阳光城,11,5,武昌区,2020/2/23,114.358499,30.619606,114.352071,30.613289,114.3465519,30.61560447
1167,建设新村社区,建设社区,27,28,武昌区,2020/2/25,114.324447,30.646417,114.343648,30.605404,114.338142,30.60773745
1173,楚材社区,楚材社区,30,14,武昌区,2020/2/22,114.308041,30.553861,114.301571,30.548137,114.2961352,30.55056935
37,二生活区,武汉石化第二生活区,3,2,青山区,2020/2/8,114.558541,30.70616,114.435179,30.653859,114.4296696,30.65613337
131,星苑社区,天宇星苑,16,15,青山区,2020/2/10,114.30517,30.518983,114.402001,30.635224,114.3964502,30.63748243
249,林湘新苑,林湘新苑,3,0,青山区,2020/2/11,114.374982,30.622309,114.368591,30.616155,114.3630518,30.61844446
349,红卫路科大社区,红卫路街科大社区,17,12,青山区,2020/2/12,114.378943,30.635317,114.373363,30.624074,114.3678189,30.62635441
350,新桥社区,新桥社区,20,8,青山区,2020/2/12,114.307164,30.533104,114.398074,30.633412,114.392522,30.6356716
364,祥燕社区,向阳小区(向阳路),3,1,青山区,2020/2/12,114.800733,30.830676,114.441352,30.6594,114.435856,30.66168168
455,临江港湾小区,临江港湾,17,4,青山区,2020/2/13,114.419651,30.656456,114.413003,30.650744,114.407459,30.65299823
456,七星富利天城,七星富利天城,7,0,青山区,2020/2/13,114.417259,30.655332,114.410596,30.649653,114.4050498,30.6519067
457,青康居,青康居,3,1,青山区,2020/2/13,114.426248,30.653884,114.419629,30.648169,114.414093,30.65042849
458,绿水花园,青山绿水花园,2,4,青山区,2020/2/13,114.423689,30.654496,114.417099,30.648824,114.4115597,30.65108139
459,香樟林,新长江香樟林,2,1,青山区,2020/2/13,114.429981,30.65364,114.423482,30.647915,114.4179516,30.65017792
460,联泰香域水岸,联泰香域水岸,11,6,青山区,2020/2/13,114.387146,30.642646,114.380696,30.636347,114.375146,30.63861482
634,中交江锦湾,中交·江锦湾,20,2,青山区,2020/2/14,114.410507,30.652731,114.404034,30.646766,114.3984833,30.64901952
635,中交江锦湾5.5产业园,中交·江锦湾,1,1,青山区,2020/2/14,114.410507,30.652731,114.404034,30.646766,114.3984833,30.64901952
638,钢花村街110社区,钢花村街110社区,25,3,青山区,2020/2/14,114.400475,30.630321,114.393819,30.624366,114.388267,30.62663058
639,钢花村街111社区,钢花村街111社区,20,15,青山区,2020/2/14,114.399984,30.628448,114.393436,30.622463,114.3878842,30.62472852
640,钢花村街114社区,钢花村街114社区,30,12,青山区,2020/2/14,114.394995,30.627842,114.388484,30.621803,114.3829326,30.62407119
641,钢花村街116社区,钢花村街116社区,38,18,青山区,2020/2/14,114.392058,30.628126,114.384798,30.622157,114.3792475,30.62442747
642,钢花村街117社区,钢花村街117社区,48,11,青山区,2020/2/14,114.388078,30.627838,114.381572,30.621623,114.3760228,30.62389624
643,钢花村街118社区,钢花村街118社区,26,19,青山区,2020/2/14,114.38968,30.625669,114.383282,30.619526,114.3777323,30.62179871
644,钢花村街119社区,钢花村街119社区,34,2,青山区,2020/2/14,114.384535,30.625773,114.379025,30.619761,114.3734774,30.6220373
645,钢花村街120社区,钢花村街120社区,23,6,青山区,2020/2/14,114.386842,30.623512,114.37975,30.617554,114.3742021,30.61983053
646,钢花村街121社区,武钢钢花新村121小区,37,5,青山区,2020/2/14,114.393105,30.627466,114.375019,30.616223,114.3694743,30.61850481
650,依江畔园小区,新奥·依江畔园,4,3,青山区,2020/2/14,114.390058,30.643992,114.38354,30.637896,114.3779886,30.64016079
654,碧园社区,碧园社区,20,9,青山区,2020/2/14,114.378469,30.634072,114.369826,30.62665,114.3642847,30.62893356
655,新沟桥街车站社区,红钢城车站街,8,4,青山区,2020/2/14,114.408333,30.640985,114.398317,30.636472,114.3927648,30.63873026
751,钢都花园绿景苑社区,绿景苑,27,20,青山区,2020/2/15,114.379857,30.613742,114.373501,30.607549,114.3679582,30.609836
752,十九街社区,十九街社区,24,0,青山区,2020/2/15,114.408218,30.642034,114.401647,30.636226,114.396096,30.63848402
753,光明社区,光明社区(冶金大道),32,7,青山区,2020/2/15,114.490894,30.617479,114.394367,30.632173,114.3888144,30.63443411
776,钢洲花园,钢洲花园,4,6,青山区,2020/2/16,114.386509,30.621877,114.380042,30.615686,114.3744941,30.61796302
814,才惠社区,才惠社区,19,21,青山区,2020/2/16,114.379076,30.627333,114.37273,30.621024,114.3671867,30.6233064
883,青源社区,青源小区,4,0,青山区,2020/2/18,114.384495,30.635937,114.377605,30.629893,114.3720573,30.63216645
884,奥山CC尚品,奥山世纪城,6,0,青山区,2020/2/18,114.244972,30.735377,114.360244,30.620236,114.3547135,30.6225355
887,奥山澜郡,奥山·澜郡,9,0,青山区,2020/2/18,114.368247,30.625165,114.36149,30.619208,114.3559581,30.62150606
889,奥山怡江苑,怡江苑,8,0,青山区,2020/2/18,114.364996,30.628089,114.358633,30.621801,114.3531044,30.62410233
905,欣城社区,欣城社区,35,4,青山区,2020/2/19,114.410329,30.630167,114.403698,30.62436,114.398149,30.62662304
906,悦达社区106小区,钢花新村106街坊物业小区,33,6,青山区,2020/2/19,114.404991,30.626146,114.402809,30.620371,114.3972599,30.62263566
908,青雅居小区,青雅居,4,6,青山区,2020/2/19,114.427827,30.64251,114.420634,30.636792,114.4151004,30.63905721
910,绿地香树花城,绿地香树花城,4,5,青山区,2020/2/19,114.4273,30.645368,114.42076,30.640185,114.4152263,30.64244886
911,绿地派克公馆,绿地香树花城,6,5,青山区,2020/2/19,114.429929,30.64752,114.42076,30.640185,114.4152263,30.64244886
912,康宁社区,康宁社区,8,5,青山区,2020/2/19,114.494948,30.61085,114.488383,30.604872,114.4830434,30.60729196
913,船厂社区,青山区青山镇街船厂社区,16,25,青山区,2020/2/19,114.44367,30.660631,114.436939,30.655182,114.4314333,30.65745841
943,青宜居社区,青宜居,38,15,青山区,2020/2/20,114.427253,30.649558,114.418595,30.643891,114.413058,30.64615158
946,八大家花园43街,八大家花园43街,41,18,青山区,2020/2/20,114.390033,30.631424,114.382664,30.626446,114.3771139,30.62871633
997,大华铂金郦府,大华铂金郦府,20,10,青山区,2020/2/21,114.368628,30.628737,114.363258,30.623415,114.3577237,30.62570874
998,大华铂金华府,大华铂金华府,6,1,青山区,2020/2/21,114.369556,30.627784,114.363191,30.621461,114.357657,30.62375565
1109,二街社区,二街社区,37,3,青山区,2020/2/23,114.414026,30.651316,114.407502,30.645467,114.4019536,30.64772161
1172,大华铂金瑞府,大华铂金华府,6,1,青山区,2020/2/21,114.369556,30.627784,114.363191,30.621461,114.357657,30.62375565
1174,科苑社区20街,科苑社区(冶金一街),17,11,青山区,2020/2/24,114.408741,30.639908,114.402084,30.634116,114.3965334,30.6363749
78,雅丰园小区,雅丰园,3,0,_口区,2020/2/9,114.224981,30.609054,114.218673,30.602812,114.2132124,30.60525351
80,陈家墩小区,古南社区陈家墩小区,9,0,_口区,2020/2/9,114.193314,30.594833,114.185666,30.589502,114.1801256,30.59189879
81,云鹤怡景南苑,怡景南苑,2,0,_口区,2020/2/9,114.19317,30.593855,114.186579,30.588229,114.1810413,30.59062793
168,中御公馆,中御公馆,6,5,_口区,2020/2/10,114.260313,30.58217,114.253955,30.575846,114.2485405,30.57831508
170,长丰街紫润北社区,_口区长丰街紫润北社区服务站,20,28,_口区,2020/2/10,114.219052,30.628369,114.211772,30.621291,114.2062954,30.62371673
244,景明花园,景明花园(长风路),2,5,_口区,2020/2/11,114.216355,30.621622,114.209832,30.615615,114.2043516,30.61804049
245,荣荟小区,广电·兰亭荣荟,14,38,_口区,2020/2/11,114.223279,30.610899,114.217027,30.604725,114.211563,30.6071639
325,长丰街天顺园社区,天顺园,22,40,_口区,2020/2/12,114.222433,30.617062,114.215936,30.611215,114.2104692,30.61365002
327,邻里中心,盛世长丰,17,0,_口区,2020/2/12,114.215878,30.612136,114.207677,30.606463,114.2021924,30.6088892
328,长寿社区,长寿社区(长堤街),27,44,_口区,2020/2/12,114.27368,30.57399,114.267191,30.5679,114.2617795,30.57036654
436,团结佳兴园小区,团结·佳兴园,12,37,_口区,2020/2/13,114.214977,30.619501,114.20841,30.613551,114.2029265,30.61597537
440,鄂教小区,鄂教小区,3,0,_口区,2020/2/13,114.263567,30.579768,114.257169,30.573498,114.251756,30.57596722
465,四中宿舍,四中教委宿舍,1,1,_口区,2020/2/13,114.503662,30.873747,114.22525,30.59453,114.2198022,30.5969813
600,百姓之春,百姓之春,9,8,_口区,2020/2/14,114.220882,30.612368,114.214373,30.606215,114.2089034,30.60865015
601,天泽一方,天泽一方,4,1,_口区,2020/2/14,114.223851,30.612464,114.217379,30.606273,114.2119156,30.60871168
605,汉口春天社区,汉口春天,28,37,_口区,2020/2/14,114.208127,30.602611,114.201604,30.597,114.1961056,30.59942093
664,华生汉口城市广场,华生·汉口城市广场,29,45,_口区,2020/2/14,114.194079,30.634314,114.207623,30.6166,114.2021374,30.61902203
673,同济社区,同济社区,5,2,_口区,2020/2/14,114.266768,30.584285,114.260268,30.578193,114.2548554,30.58065942
742,汉水熙园小区,汉水熙园(沿河大道),10,16,_口区,2020/2/15,114.221119,30.591887,114.214674,30.585726,114.2092068,30.58816949
743,百泽社区,百泽社区,24,26,_口区,2020/2/15,114.221065,30.612659,114.215828,30.606601,114.2103614,30.60903775
800,丰华园,丰华园,15,0,_口区,2020/2/16,114.217438,30.612306,114.210589,30.606304,114.2051111,30.60873426
801,邻里中心,盛世长丰,19,0,_口区,2020/2/16,114.215878,30.612136,114.207677,30.606463,114.2021924,30.6088892
802,盛世长丰,盛世长丰,3,0,_口区,2020/2/16,114.214288,30.612528,114.207677,30.606463,114.2021924,30.6088892
803,博学仕府小区,博学仕府,5,8,_口区,2020/2/16,114.224046,30.590746,114.217666,30.584625,114.212205,30.58707243
804,兴华尚都国际,兴华·尚都国际,5,4,_口区,2020/2/16,114.238285,30.59718,114.231877,30.59087,114.22644,30.59332785
805,金阳社区,金阳社区,6,6,_口区,2020/2/16,114.238851,30.593905,114.233049,30.587534,114.227614,30.58999388
851,蓝光林肯公园,蓝光林肯公园,3,8,_口区,2020/2/17,114.198602,30.624133,114.19229,30.619609,114.1867653,30.62200556
923,金利屋大厦,_口·金利屋,1,1,_口区,2020/2/19,114.185434,30.522329,114.26439,30.569643,114.2589785,30.5721106
1100,古南社区,古南社区陈家墩小区,47,0,_口区,2020/2/23,114.19232,30.59511,114.185666,30.589502,114.1801256,30.59189879
2,保利清能西海岸,保利清能·西海岸,1,3,江夏区,2020/2/5,114.424176,30.409946,114.415605,30.395803,114.410086,30.3981397
3,纸坊街花山社区,纸坊街花山社区,6,9,江夏区,2020/2/5,114.342695,30.372052,114.336217,30.365936,114.3307436,30.36835069
8,金谷明珠园,金谷明珠园,5,0,江夏区,2020/2/6,114.451282,30.485607,114.444403,30.47889,114.4389303,30.48124258
17,纸坊街河头社区,纸坊街花山社区,8,26,江夏区,2020/2/7,114.326923,30.372762,114.336217,30.365936,114.3307436,30.36835069
30,纸坊街复江道社区,复江道社区,3,12,江夏区,2020/2/8,114.326923,30.372762,114.320468,30.346618,114.3150218,30.34906576
45,纳帕溪谷,纳帕溪谷,1,5,江夏区,2020/2/9,114.413145,30.412841,114.407114,30.408623,114.401586,30.41095374
113,锦绣良缘小区,锦绣良缘,3,0,江夏区,2020/2/10,114.378428,30.47127,114.371674,30.465475,114.3661451,30.46781122
114,国创光谷上城,国创光谷上城(教育中路),3,2,江夏区,2020/2/10,114.454216,30.491996,114.44763,30.48585,114.4421651,30.48820674
198,凤凰花园,凤凰花园(凡谷小区西),2,2,江夏区,2020/2/11,114.431652,30.443822,114.424907,30.438566,114.4193972,30.440901
200,藏龙星天地,藏龙·星天地,2,0,江夏区,2020/2/11,114.436487,30.44158,114.429866,30.435824,114.424365,30.43816519
204,江郡华府,江郡华府,2,10,江夏区,2020/2/11,114.32989,30.380538,114.323338,30.37458,114.3178848,30.37701779
205,联投广场,联投广场,1,6,江夏区,2020/2/11,114.325983,30.379322,114.316677,30.374251,114.3112344,30.37670142
242,东湖花都小区,东湖里小区,5,8,江夏区,2020/2/11,114.407313,30.640755,114.324999,30.35909,114.3195444,30.36152721
297,关南社区四期,关南社区4期,3,0,江夏区,2020/2/12,114.441997,30.487621,114.435796,30.482778,114.4303028,30.48511524
306,梁山头社区,梁山头社区,6,4,江夏区,2020/2/12,114.45162,30.43734,114.445071,30.431412,114.4396041,30.43377773
359,幸福社区,幸福社区(花山大道),8,11,江夏区,2020/2/12,114.393516,30.513911,114.37075,30.368504,114.3652304,30.37086211
390,当代安普顿小镇,当代·安普顿小镇,6,4,江夏区,2020/2/13,114.383981,30.464042,114.376535,30.457592,114.3710031,30.45992485
395,中国铁建梧桐苑,中国铁建·梧桐苑,4,5,江夏区,2020/2/13,114.392043,30.459835,114.385525,30.453775,114.379989,30.45610099
397,加州香山美树,加州·香山美树,4,10,江夏区,2020/2/13,114.406034,30.469004,114.399563,30.46311,114.3940263,30.46542776
398,名湖豪庭,名湖豪庭,3,3,江夏区,2020/2/13,114.386633,30.464,114.380469,30.457511,114.3749347,30.45984008
400,怡景江南,怡景江南,3,0,江夏区,2020/2/13,114.371829,30.413209,114.365282,30.406869,114.3597644,30.40922709
402,远洋庄园,远洋庄园,1,2,江夏区,2020/2/13,114.368106,30.410881,114.361552,30.404595,114.3560388,30.40695889
403,纸坊街今城社区,纸坊街花山社区,7,3,江夏区,2020/2/13,114.326923,30.372762,114.336217,30.365936,114.3307436,30.36835069
404,纸坊街北华社区,江夏区纸坊街马山社区,8,33,江夏区,2020/2/13,114.326923,30.372762,114.328662,30.359436,114.3232014,30.36186615
476,理想城,光谷理想城,2,1,江夏区,2020/2/13,114.423392,30.477547,114.416755,30.471822,114.4112308,30.47414191
